19	EcolC_0067	Ecoli	-	74235	75098	74235	75098	1	74235	75098	*	*	*	*	*
19	EcolC_0068	Ecoli	+	75225	75941	75225	75941	1	75225	75941	*	*	*	*	*
19	EcolC_0069	Ecoli	+	76007	76648	76007	76648	1	76007	76648	*	*	*	*	*
19	EcolC_0070	Ecoli	-	76685	77281	76685	77281	1	76685	77281	*	*	*	*	*
19	EcolC_0071	Ecoli	-	77388	77846	77388	77846	1	77388	77846	*	*	*	*	*
19	EcolC_0072	Ecoli	-	77824	79044	77824	79044	1	77824	79044	*	*	*	*	*
19	EcolC_0073	Ecoli	+	79240	79884	79240	79884	1	79240	79884	*	*	*	*	*
19	EcolC_0074	Ecoli	+	80101	80337	80101	80337	1	80101	80337	*	*	*	*	*
19	EcolC_0075	Ecoli	+	80358	80525	80358	80525	1	80358	80525	*	*	*	*	*
19	EcolC_0076	Ecoli	+	80623	81432	80623	81432	1	80623	81432	*	*	*	*	*
19	EcolC_0077	Ecoli	-	81471	81950	81471	81950	1	81471	81950	*	*	*	*	*
19	EcolC_0078	Ecoli	-	81958	83235	81958	83235	1	81958	83235	*	*	*	*	*
19	EcolC_0079	Ecoli	+	83684	84706	83684	84706	1	83684	84706	*	*	*	*	*
19	EcolC_0080	Ecoli	+	84703	85827	84703	85827	1	84703	85827	*	*	*	*	*
19	EcolC_0081	Ecoli	+	85820	86617	85820	86617	1	85820	86617	*	*	*	*	*
19	EcolC_0082	Ecoli	+	86633	87649	86633	87649	1	86633	87649	*	*	*	*	*
19	EcolC_0083	Ecoli	+	87666	88661	87666	88661	1	87666	88661	*	*	*	*	*
19	EcolC_0084	Ecoli	+	88671	89363	88671	89363	1	88671	89363	*	*	*	*	*
19	EcolC_0085	Ecoli	+	89389	90414	89389	90414	1	89389	90414	*	*	*	*	*
19	EcolC_0086	Ecoli	+	90499	91482	90499	91482	1	90499	91482	*	*	*	*	*
19	EcolC_0087	Ecoli	+	91528	92781	91528	92781	1	91528	92781	*	*	*	*	*
19	EcolC_0088	Ecoli	-	92851	93822	92851	93822	1	92851	93822	*	*	*	*	*
19	EcolC_0089	Ecoli	-	93826	94872	93826	94872	1	93826	94872	*	*	*	*	*
19	EcolC_0090	Ecoli	-	94882	95814	94882	95814	1	94882	95814	*	*	*	*	*
19	EcolC_0091	Ecoli	+	96028	97224	96028	97224	1	96028	97224	*	*	*	*	*
19	EcolC_0092	Ecoli	+	97234	98259	97234	98259	1	97234	98259	*	*	*	*	*
19	EcolC_0093	Ecoli	+	98498	99532	98498	99532	1	98498	99532	*	*	*	*	*
19	EcolC_0094	Ecoli	-	99519	100478	99519	100478	1	99519	100478	*	*	*	*	*
19	EcolC_0095	Ecoli	-	100482	101741	100482	101741	1	100482	101741	*	*	*	*	*
19	EcolC_0096	Ecoli	-	101775	103319	101775	103319	1	101775	103319	*	*	*	*	*
19	EcolC_0097	Ecoli	+	103564	103995	103564	103995	1	103564	103995	*	*	*	*	*
19	EcolC_0098	Ecoli	+	104137	104388	104137	104388	1	104137	104388	*	*	*	*	*
19	EcolC_0099	Ecoli	+	104451	104918	104451	104918	1	104451	104918	*	*	*	*	*
19	EcolC_0100	Ecoli	+	104918	105937	104918	105937	1	104918	105937	*	*	*	*	*
19	EcolC_0101	Ecoli	+	106017	106838	106017	106838	1	106017	106838	*	*	*	*	*
19	EcolC_0102	Ecoli	-	106891	107364	106891	107364	1	106891	107364	*	*	*	*	*
19	EcolC_0103	Ecoli	-	107518	108708	107518	108708	1	107518	108708	*	*	*	*	*
19	EcolC_0104	Ecoli	-	108705	109481	108705	109481	1	108705	109481	*	*	*	*	*
19	EcolC_0105	Ecoli	-	109481	111136	109481	111136	1	109481	111136	*	*	*	*	*
19	EcolC_0108	Ecoli	-	116572	117255	116572	117255	1	116572	117255	*	*	*	*	*
19	EcolC_0109	Ecoli	-	117799	118161	117799	118161	1	117799	118161	*	*	*	*	*
19	EcolC_0110	Ecoli	+	118446	118655	118446	118655	1	118446	118655	*	*	*	*	*
19	EcolC_0111	Ecoli	-	118667	119254	118667	119254	1	118667	119254	*	*	*	*	*
19	EcolC_0112	Ecoli	-	119254	120402	119254	120402	1	119254	120402	*	*	*	*	*
19	EcolC_0113	Ecoli	-	120632	122545	120632	122545	1	120632	122545	*	*	*	*	*
19	EcolC_0114	Ecoli	+	123082	123444	123082	123444	1	123082	123444	*	*	*	*	*
19	EcolC_0115	Ecoli	+	123447	124583	123447	124583	1	123447	124583	*	*	*	*	*
19	EcolC_0116	Ecoli	-	125043	125480	125043	125480	1	125043	125480	*	*	*	*	*
19	EcolC_0117	Ecoli	-	126187	126648	126187	126648	1	126187	126648	*	*	*	*	*
19	EcolC_0118	Ecoli	-	126660	127598	126660	127598	1	126660	127598	*	*	*	*	*
19	EcolC_0119	Ecoli	-	127646	128488	127646	128488	1	127646	128488	*	*	*	*	*
19	EcolC_0120	Ecoli	-	128509	132642	128509	132642	1	128509	132642	*	*	*	*	*
19	EcolC_0121	Ecoli	+	132870	133478	132870	133478	1	132870	133478	*	*	*	*	*
19	EcolC_0122	Ecoli	+	133576	134967	133576	134967	1	133576	134967	*	*	*	*	*
19	EcolC_0123	Ecoli	+	134964	136808	134964	136808	1	134964	136808	*	*	*	*	*
19	EcolC_0124	Ecoli	+	136998	138149	136998	138149	1	136998	138149	*	*	*	*	*
19	EcolC_0125	Ecoli	+	138314	139852	138314	139852	1	138314	139852	*	*	*	*	*
19	EcolC_0126	Ecoli	+	140397	140720	140397	140720	1	140397	140720	*	*	*	*	*
19	EcolC_0127	Ecoli	+	140726	141862	140726	141862	1	140726	141862	*	*	*	*	*
19	EcolC_0128	Ecoli	-	141859	142833	141859	142833	1	141859	142833	*	*	*	*	*
19	EcolC_0129	Ecoli	+	142957	143697	142957	143697	1	142957	143697	*	*	*	*	*
19	EcolC_0131	Ecoli	-	144044	144739	144044	144739	1	144044	144739	*	*	*	*	*
19	EcolC_0132	Ecoli	-	144733	145593	144733	145593	1	144733	145593	*	*	*	*	*
19	EcolC_0133	Ecoli	-	145586	146248	145586	146248	1	145586	146248	*	*	*	*	*
19	EcolC_0134	Ecoli	-	146245	147741	146245	147741	1	146245	147741	*	*	*	*	*
19	EcolC_0135	Ecoli	-	147745	148731	147745	148731	1	147745	148731	*	*	*	*	*
19	EcolC_0136	Ecoli	-	148744	150021	148744	150021	1	148744	150021	*	*	*	*	*
19	EcolC_0138	Ecoli	-	150616	151083	150616	151083	1	150616	151083	*	*	*	*	*
19	EcolC_0139	Ecoli	-	151095	152093	151095	152093	1	151095	152093	*	*	*	*	*
19	EcolC_0140	Ecoli	+	152294	153142	152294	153142	1	152294	153142	*	*	*	*	*
19	EcolC_0141	Ecoli	+	153244	153717	153244	153717	1	153244	153717	*	*	*	*	*
19	EcolC_0142	Ecoli	-	153868	155121	153868	155121	1	153868	155121	*	*	*	*	*
19	EcolC_0143	Ecoli	-	155299	157329	155299	157329	1	155299	157329	*	*	*	*	*
19	EcolC_0144	Ecoli	+	157649	158473	157649	158473	1	157649	158473	*	*	*	*	*
19	EcolC_0145	Ecoli	-	158669	159847	158669	159847	1	158669	159847	*	*	*	*	*
19	EcolC_0146	Ecoli	-	159925	161106	159925	161106	1	159925	161106	*	*	*	*	*
19	EcolC_0147	Ecoli	-	161084	162625	161084	162625	1	161084	162625	*	*	*	*	*
19	EcolC_0148	Ecoli	-	162703	163695	162703	163695	1	162703	163695	*	*	*	*	*
19	EcolC_0149	Ecoli	+	164061	165383	164061	165383	1	164061	165383	*	*	*	*	*
19	EcolC_0150	Ecoli	+	165455	166909	165455	166909	1	165455	166909	*	*	*	*	*
19	EcolC_0151	Ecoli	+	167078	167419	167078	167419	1	167078	167419	*	*	*	*	*
19	EcolC_0152	Ecoli	+	167465	167902	167465	167902	1	167465	167902	*	*	*	*	*
19	EcolC_0153	Ecoli	-	167944	168939	167944	168939	1	167944	168939	*	*	*	*	*
19	EcolC_0154	Ecoli	+	169114	169413	169114	169413	1	169114	169413	*	*	*	*	*
19	EcolC_0155	Ecoli	+	169508	170419	169508	170419	1	169508	170419	*	*	*	*	*
19	EcolC_0156	Ecoli	+	170429	172498	170429	172498	1	170429	172498	*	*	*	*	*
19	EcolC_0157	Ecoli	-	172786	173589	172786	173589	1	172786	173589	*	*	*	*	*
19	EcolC_0158	Ecoli	-	173637	173921	173637	173921	1	173637	173921	*	*	*	*	*
19	EcolC_0159	Ecoli	+	174054	174206	174054	174206	1	174054	174206	*	*	*	*	*
19	EcolC_0160	Ecoli	-	174393	174605	174393	174605	1	174393	174605	*	*	*	*	*
19	EcolC_0161	Ecoli	-	174886	175176	174886	175176	1	174886	175176	*	*	*	*	*
19	EcolC_0162	Ecoli	+	175610	176320	175610	176320	1	175610	176320	*	*	*	*	*
19	EcolC_0163	Ecoli	-	176370	177344	176370	177344	1	176370	177344	*	*	*	*	*
19	EcolC_0164	Ecoli	-	177448	178107	177448	178107	1	177448	178107	*	*	*	*	*
19	EcolC_0165	Ecoli	+	178260	180593	178260	180593	1	178260	180593	*	*	*	*	*
19	EcolC_0166	Ecoli	-	180562	181002	180562	181002	1	180562	181002	*	*	*	*	*
19	EcolC_0167	Ecoli	-	180999	181562	180999	181562	1	180999	181562	*	*	*	*	*
19	EcolC_0168	Ecoli	+	181720	182418	181720	182418	1	181720	182418	*	*	*	*	*
19	EcolC_0169	Ecoli	+	182647	183855	182647	183855	1	182647	183855	*	*	*	*	*
19	EcolC_0170	Ecoli	+	184179	185870	184179	185870	1	184179	185870	*	*	*	*	*
19	EcolC_0171	Ecoli	+	186949	188556	186949	188556	1	186949	188556	*	*	*	*	*
19	EcolC_0172	Ecoli	+	188864	189883	188864	189883	1	188864	189883	*	*	*	*	*
19	EcolC_0173	Ecoli	+	189893	190795	189893	190795	1	189893	190795	*	*	*	*	*
19	EcolC_0174	Ecoli	+	190806	191789	190806	191789	1	190806	191789	*	*	*	*	*
19	EcolC_0175	Ecoli	+	191786	192790	191786	192790	1	191786	192790	*	*	*	*	*
19	EcolC_0176	Ecoli	-	192820	194091	192820	194091	1	192820	194091	*	*	*	*	*
19	EcolC_0177	Ecoli	+	194567	194674	194567	194674	1	194567	194674	*	*	*	*	*
19	EcolC_0178	Ecoli	-	194761	196440	194761	196440	1	194761	196440	*	*	*	*	*
19	EcolC_0179	Ecoli	-	196437	196628	196437	196628	1	196437	196628	*	*	*	*	*
19	EcolC_0180	Ecoli	-	196625	198184	196625	198184	1	196625	198184	*	*	*	*	*
19	EcolC_0182	Ecoli	+	198469	198657	198469	198657	1	198469	198657	*	*	*	*	*
19	EcolC_0183	Ecoli	+	198669	199421	198669	199421	1	198669	199421	*	*	*	*	*
19	EcolC_0184	Ecoli	+	199418	202036	199418	202036	1	199418	202036	*	*	*	*	*
19	EcolC_0185	Ecoli	+	202077	204386	202077	204386	1	202077	204386	*	*	*	*	*
19	EcolC_0186	Ecoli	+	204393	205499	204393	205499	1	204393	205499	*	*	*	*	*
19	EcolC_0187	Ecoli	+	205481	208954	205481	208954	1	205481	208954	*	*	*	*	*
19	EcolC_0188	Ecoli	+	209036	211024	209036	211024	1	209036	211024	*	*	*	*	*
19	EcolC_0189	Ecoli	+	211207	212493	211207	212493	1	211207	212493	*	*	*	*	*
19	EcolC_0190	Ecoli	+	212714	214210	212714	214210	1	212714	214210	*	*	*	*	*
19	EcolC_0191	Ecoli	-	214306	215235	214306	215235	1	214306	215235	*	*	*	*	*
19	EcolC_0192	Ecoli	+	215467	216234	215467	216234	1	215467	216234	*	*	*	*	*
19	EcolC_0193	Ecoli	+	216289	218364	216289	218364	1	216289	218364	*	*	*	*	*
19	EcolC_0194	Ecoli	-	218546	219868	218546	219868	1	218546	219868	*	*	*	*	*
19	EcolC_0195	Ecoli	-	220279	221292	220279	221292	1	220279	221292	*	*	*	*	*
19	EcolC_0196	Ecoli	-	221341	222312	221341	222312	1	221341	222312	*	*	*	*	*
19	EcolC_0197	Ecoli	+	222760	223362	222760	223362	1	222760	223362	*	*	*	*	*
19	EcolC_0198	Ecoli	-	223413	225062	223413	225062	1	223413	225062	*	*	*	*	*
19	EcolC_0199	Ecoli	+	225467	226864	225467	226864	1	225467	226864	*	*	*	*	*
19	EcolC_0200	Ecoli	+	227075	228475	227075	228475	1	227075	228475	*	*	*	*	*
19	EcolC_0201	Ecoli	+	228845	229669	228845	229669	1	228845	229669	*	*	*	*	*
19	EcolC_0202	Ecoli	+	230037	230765	230037	230765	1	230037	230765	*	*	*	*	*
19	EcolC_0203	Ecoli	-	231128	234241	231128	234241	1	231128	234241	*	*	*	*	*
19	EcolC_0204	Ecoli	-	234266	235423	234266	235423	1	234266	235423	*	*	*	*	*
19	EcolC_0205	Ecoli	-	235762	236289	235762	236289	1	235762	236289	*	*	*	*	*
19	EcolC_0206	Ecoli	-	237088	237660	237088	237660	1	237088	237660	*	*	*	*	*
19	EcolC_0207	Ecoli	+	237915	238247	237915	238247	1	237915	238247	*	*	*	*	*
19	EcolC_0208	Ecoli	+	238363	238689	238363	238689	1	238363	238689	*	*	*	*	*
19	EcolC_0209	Ecoli	+	238753	239400	238753	239400	1	238753	239400	*	*	*	*	*
19	EcolC_0210	Ecoli	-	239442	239972	239442	239972	1	239442	239972	*	*	*	*	*
19	EcolC_0211	Ecoli	-	240128	240694	240128	240694	1	240128	240694	*	*	*	*	*
19	EcolC_0212	Ecoli	-	240942	242165	240942	242165	1	240942	242165	*	*	*	*	*
19	EcolC_0213	Ecoli	-	242794	243219	242794	243219	1	242794	243219	*	*	*	*	*
19	EcolC_0214	Ecoli	-	243232	244521	243232	244521	1	243232	244521	*	*	*	*	*
19	EcolC_0215	Ecoli	-	244575	244928	244575	244928	1	244575	244928	*	*	*	*	*
19	EcolC_0216	Ecoli	-	245805	247157	245805	247157	1	245805	247157	*	*	*	*	*
19	EcolC_0217	Ecoli	-	247229	248071	247229	248071	1	247229	248071	*	*	*	*	*
19	EcolC_0218	Ecoli	+	248274	250316	248274	250316	1	248274	250316	*	*	*	*	*
19	EcolC_0219	Ecoli	+	250324	251076	250324	251076	1	250324	251076	*	*	*	*	*
19	EcolC_0220	Ecoli	-	251125	252594	251125	252594	1	251125	252594	*	*	*	*	*
19	EcolC_0221	Ecoli	-	252912	253346	252912	253346	1	252912	253346	*	*	*	*	*
19	EcolC_0222	Ecoli	+	253737	254072	253737	254072	1	253737	254072	*	*	*	*	*
19	EcolC_0223	Ecoli	-	254317	255816	254317	255816	1	254317	255816	*	*	*	*	*
19	EcolC_0224	Ecoli	+	256048	257250	256048	257250	1	256048	257250	*	*	*	*	*
19	EcolC_0225	Ecoli	-	257566	258618	257566	258618	1	257566	258618	*	*	*	*	*
19	EcolC_0226	Ecoli	+	259001	260608	259001	260608	1	259001	260608	*	*	*	*	*
19	EcolC_0227	Ecoli	+	260870	262492	260870	262492	1	260870	262492	*	*	*	*	*
19	EcolC_0228	Ecoli	+	262858	263925	262858	263925	1	262858	263925	*	*	*	*	*
19	EcolC_0229	Ecoli	+	263922	266657	263922	266657	1	263922	266657	*	*	*	*	*
19	EcolC_0230	Ecoli	+	266657	267781	266657	267781	1	266657	267781	*	*	*	*	*
19	EcolC_0233	Ecoli	-	269678	270046	269678	270046	1	269678	270046	*	*	*	*	*
19	EcolC_0234	Ecoli	-	270033	274268	270033	274268	1	270033	274268	*	*	*	*	*
19	EcolC_0235	Ecoli	-	274471	274872	274471	274872	1	274471	274872	*	*	*	*	*
19	EcolC_0236	Ecoli	-	274878	275684	274878	275684	1	274878	275684	*	*	*	*	*
19	EcolC_0237	Ecoli	-	275681	276445	275681	276445	1	275681	276445	*	*	*	*	*
19	EcolC_0238	Ecoli	-	276445	277278	276445	277278	1	276445	277278	*	*	*	*	*
19	EcolC_0239	Ecoli	-	277275	278219	277275	278219	1	277275	278219	*	*	*	*	*
19	EcolC_0240	Ecoli	-	278219	279793	278219	279793	1	278219	279793	*	*	*	*	*
19	EcolC_0241	Ecoli	-	279904	280491	279904	280491	1	279904	280491	*	*	*	*	*
19	EcolC_0242	Ecoli	-	280546	281595	280546	281595	1	280546	281595	*	*	*	*	*
19	EcolC_0243	Ecoli	+	281685	282944	281685	282944	1	281685	282944	*	*	*	*	*
19	EcolC_0244	Ecoli	-	282948	283505	282948	283505	1	282948	283505	*	*	*	*	*
19	EcolC_0245	Ecoli	-	283578	284243	283578	284243	1	283578	284243	*	*	*	*	*
19	EcolC_0246	Ecoli	+	284464	284709	284464	284709	1	284464	284709	*	*	*	*	*
19	EcolC_0247	Ecoli	-	284811	287009	284811	287009	1	284811	287009	*	*	*	*	*
19	EcolC_0248	Ecoli	-	287083	287709	287083	287709	1	287083	287709	*	*	*	*	*
19	EcolC_0249	Ecoli	+	287850	288209	287850	288209	1	287850	288209	*	*	*	*	*
19	EcolC_0250	Ecoli	-	288212	288481	288212	288481	1	288212	288481	*	*	*	*	*
19	EcolC_0251	Ecoli	-	288471	289067	288471	289067	1	288471	289067	*	*	*	*	*
19	EcolC_0252	Ecoli	+	289217	290713	289217	290713	1	289217	290713	*	*	*	*	*
19	EcolC_0253	Ecoli	+	290716	291384	290716	291384	1	290716	291384	*	*	*	*	*
19	EcolC_0254	Ecoli	+	291377	292435	291377	292435	1	291377	292435	*	*	*	*	*
19	EcolC_0255	Ecoli	+	292680	293534	292680	293534	1	292680	293534	*	*	*	*	*
19	EcolC_0256	Ecoli	+	293805	294908	293805	294908	1	293805	294908	*	*	*	*	*
19	EcolC_0257	Ecoli	-	295107	295490	295107	295490	1	295107	295490	*	*	*	*	*
19	EcolC_0258	Ecoli	+	295914	297023	295914	297023	1	295914	297023	*	*	*	*	*
19	EcolC_0259	Ecoli	+	297071	297997	297071	297997	1	297071	297997	*	*	*	*	*
19	EcolC_0260	Ecoli	+	297994	299271	297994	299271	1	297994	299271	*	*	*	*	*
19	EcolC_0261	Ecoli	+	299268	300035	299268	300035	1	299268	300035	*	*	*	*	*
19	EcolC_0262	Ecoli	+	300037	300750	300037	300750	1	300037	300750	*	*	*	*	*
19	EcolC_0263	Ecoli	+	301147	302463	301147	302463	1	301147	302463	*	*	*	*	*
19	EcolC_0264	Ecoli	+	302561	303448	302561	303448	1	302561	303448	*	*	*	*	*
19	EcolC_0265	Ecoli	+	303445	304290	303445	304290	1	303445	304290	*	*	*	*	*
19	EcolC_0266	Ecoli	+	304292	305362	304292	305362	1	304292	305362	*	*	*	*	*
19	EcolC_0267	Ecoli	+	305359	306102	305359	306102	1	305359	306102	*	*	*	*	*
19	EcolC_0268	Ecoli	-	306089	306529	306089	306529	1	306089	306529	*	*	*	*	*
19	EcolC_0269	Ecoli	+	306649	308391	306649	308391	1	306649	308391	*	*	*	*	*
19	EcolC_0270	Ecoli	+	309253	309507	309253	309507	1	309253	309507	*	*	*	*	*
19	EcolC_0272	Ecoli	-	310533	311021	310533	311021	1	310533	311021	*	*	*	*	*
19	EcolC_0273	Ecoli	+	311354	312391	311354	312391	1	311354	312391	*	*	*	*	*
19	EcolC_0274	Ecoli	+	312514	313209	312514	313209	1	312514	313209	*	*	*	*	*
19	EcolC_0275	Ecoli	+	313433	314428	313433	314428	1	313433	314428	*	*	*	*	*
19	EcolC_0276	Ecoli	+	314606	315094	314606	315094	1	314606	315094	*	*	*	*	*
19	EcolC_0277	Ecoli	+	315098	316438	315098	316438	1	315098	316438	*	*	*	*	*
19	EcolC_0278	Ecoli	-	316495	317088	316495	317088	1	316495	317088	*	*	*	*	*
19	EcolC_0279	Ecoli	+	317280	318383	317280	318383	1	317280	318383	*	*	*	*	*
19	EcolC_0280	Ecoli	+	318656	320842	318656	320842	1	318656	320842	*	*	*	*	*
19	EcolC_0281	Ecoli	+	320839	322812	320839	322812	1	320839	322812	*	*	*	*	*
19	EcolC_0282	Ecoli	+	322830	324125	322830	324125	1	322830	324125	*	*	*	*	*
19	EcolC_0283	Ecoli	+	324125	325558	324125	325558	1	324125	325558	*	*	*	*	*
19	EcolC_0284	Ecoli	+	325577	328024	325577	328024	1	325577	328024	*	*	*	*	*
19	EcolC_0285	Ecoli	+	328140	329657	328140	329657	1	328140	329657	*	*	*	*	*
19	EcolC_0286	Ecoli	+	329683	330675	329683	330675	1	329683	330675	*	*	*	*	*
19	EcolC_0287	Ecoli	+	330675	331277	330675	331277	1	330675	331277	*	*	*	*	*
19	EcolC_0288	Ecoli	-	331493	332998	331493	332998	1	331493	332998	*	*	*	*	*
19	EcolC_0289	Ecoli	+	333188	333514	333188	333514	1	333188	333514	*	*	*	*	*
19	EcolC_0290	Ecoli	+	333559	334389	333559	334389	1	333559	334389	*	*	*	*	*
19	EcolC_0291	Ecoli	+	334406	335164	334406	335164	1	334406	335164	*	*	*	*	*
19	EcolC_0292	Ecoli	-	335146	336744	335146	336744	1	335146	336744	*	*	*	*	*
19	EcolC_0293	Ecoli	+	336932	338158	336932	338158	1	336932	338158	*	*	*	*	*
19	EcolC_0294	Ecoli	+	338162	339178	338162	339178	1	338162	339178	*	*	*	*	*
19	EcolC_0295	Ecoli	-	339221	341926	339221	341926	1	339221	341926	*	*	*	*	*
19	EcolC_0296	Ecoli	+	342538	344931	342538	344931	1	342538	344931	*	*	*	*	*
19	EcolC_0297	Ecoli	+	344941	347025	344941	347025	1	344941	347025	*	*	*	*	*
19	EcolC_0298	Ecoli	-	347070	348386	347070	348386	1	347070	348386	*	*	*	*	*
19	EcolC_0299	Ecoli	-	348747	349322	348747	349322	1	348747	349322	*	*	*	*	*
19	EcolC_0300	Ecoli	-	349381	350064	349381	350064	1	349381	350064	*	*	*	*	*
19	EcolC_0301	Ecoli	+	350102	350872	350102	350872	1	350102	350872	*	*	*	*	*
